Date,Market Cap,Total Supply,Max Supply,Crypto,Category,Price (USD),Symbol
2023-07-19,11593973.44961999,539051.5189756545,539051.5189756545,Delysium,AI,0.0517261232339545,DLY
2023-07-20,11265359.35947129,430391.7484476189,430391.7484476189,Delysium,AI,0.0500252849013456,DLY
2023-07-21,10920056.92315061,443034.52015672816,443034.52015672816,Delysium,AI,0.0483973961572606,DLY
2023-07-22,10856650.68620809,509330.73476100055,509330.73476100055,Delysium,AI,0.0478862937112389,DLY
2023-07-23,10545122.59134742,450973.1646898913,450973.1646898913,Delysium,AI,0.046397860325401,DLY
2023-07-24,10043303.8754855,529422.4423465331,529422.4423465331,Delysium,AI,0.0439765480872024,DLY
2023-07-25,9593639.57270806,478695.0536286372,478695.0536286372,Delysium,AI,0.041843078281645,DLY
2023-07-26,9783127.567016669,546497.8632426774,546497.8632426774,Delysium,AI,0.0425176041265723,DLY
2023-07-27,10201615.921151828,601950.869139283,601950.869139283,Delysium,AI,0.0440140683995286,DLY
2023-07-28,10440296.677835612,692448.209374136,692448.209374136,Delysium,AI,0.0450919223678282,DLY
2023-07-29,10929158.52123863,497080.7892252868,497080.7892252868,Delysium,AI,0.0469728604642945,DLY
2023-07-30,10656370.37977149,860790.9641027148,860790.9641027148,Delysium,AI,0.0456345563083208,DLY
2023-07-31,10824710.218267862,606108.3401597391,606108.3401597391,Delysium,AI,0.0461766552498507,DLY
2023-08-01,11081245.427523153,751705.4075857336,751705.4075857336,Delysium,AI,0.0471980325246387,DLY
2023-08-02,13241045.428749915,699088.0416362544,699088.0416362544,Delysium,AI,0.0559145874303627,DLY
2023-08-03,12947655.05143622,624616.5478707814,624616.5478707814,Delysium,AI,0.0547006626726898,DLY
2023-08-04,12833986.629778376,574486.6790456105,574486.6790456105,Delysium,AI,0.0539862230719921,DLY
2023-08-05,12996791.174486237,640051.0114547716,640051.0114547716,Delysium,AI,0.0545145542587432,DLY
2023-08-06,13032385.019713912,666853.1538025012,666853.1538025012,Delysium,AI,0.0543845316928934,DLY
2023-08-07,13021268.49012684,1586809.202814576,1586809.202814576,Delysium,AI,0.0542971703528919,DLY
2023-08-08,13401354.506321032,512295.89554455446,512295.89554455446,Delysium,AI,0.0555530116884018,DLY
2023-08-09,12891229.954274967,742533.5908337845,742533.5908337845,Delysium,AI,0.0535807706571773,DLY
2023-08-10,12872463.924059512,598075.697835853,598075.697835853,Delysium,AI,0.0529946879064766,DLY
2023-08-11,13626205.55737121,601447.8189909061,601447.8189909061,Delysium,AI,0.0559558613324122,DLY
2023-08-12,13698086.441787995,484276.8699168598,484276.8699168598,Delysium,AI,0.0559724336530665,DLY
2023-08-13,14160013.627636803,668528.7393871143,668528.7393871143,Delysium,AI,0.0577975720264576,DLY
2023-08-14,13832638.5685981,574937.8635156266,574937.8635156266,Delysium,AI,0.0562362767446146,DLY
2023-08-15,13998239.101738706,360961.97197227407,360961.97197227407,Delysium,AI,0.0566364004593067,DLY
2023-08-16,13566725.081268126,368877.3635788339,368877.3635788339,Delysium,AI,0.0547649762698359,DLY
2023-08-17,13007809.339553064,493883.4893207361,493883.4893207361,Delysium,AI,0.0520815988638543,DLY
2023-08-18,12112557.074242208,517400.5747518625,517400.5747518625,Delysium,AI,0.048497398543016,DLY
2023-08-19,11502591.55707474,521663.059437168,521663.059437168,Delysium,AI,0.0459711151678631,DLY
2023-08-20,11520589.542319223,402529.3240259212,402529.3240259212,Delysium,AI,0.0458721294848121,DLY
2023-08-21,11448573.456582723,392157.0942065855,392157.0942065855,Delysium,AI,0.045390569610681,DLY
2023-08-22,11057235.34907871,469601.28690521215,469601.28690521215,Delysium,AI,0.0436707838953119,DLY
2023-08-23,10792186.721121566,472684.3507429608,472684.3507429608,Delysium,AI,0.0422086659487781,DLY
2023-08-24,10672439.925999854,507496.9572909448,507496.9572909448,Delysium,AI,0.0419512838743219,DLY
2023-08-25,10743418.888033418,427092.8362075401,427092.8362075401,Delysium,AI,0.0422180798055923,DLY
2023-08-26,10837974.64217579,568446.3937310481,568446.3937310481,Delysium,AI,0.0421206926580363,DLY
2023-08-27,10775749.091934936,330573.87877585297,330573.87877585297,Delysium,AI,0.0419584281652053,DLY
2023-08-28,10587152.337995255,407374.3857723368,407374.3857723368,Delysium,AI,0.0410249333726981,DLY
2023-08-29,10634196.27294375,504654.6030152594,504654.6030152594,Delysium,AI,0.041107122830866,DLY
2023-08-30,10690036.515951203,450359.7449694813,450359.7449694813,Delysium,AI,0.0411700475790958,DLY
2023-08-31,10833924.406780886,589989.6014444222,589989.6014444222,Delysium,AI,0.0416435470002035,DLY
2023-09-01,10754371.228337796,430690.2181759733,430690.2181759733,Delysium,AI,0.0411185948372024,DLY
2023-09-02,11312869.334758587,703846.2548832956,703846.2548832956,Delysium,AI,0.0431567038962149,DLY
2023-09-03,11513679.008074034,564968.9847195366,564968.9847195366,Delysium,AI,0.0437142052550492,DLY
2023-09-04,12640324.886215188,458482.1544885016,458482.1544885016,Delysium,AI,0.0479007540096716,DLY
2023-09-05,14503044.110655827,726080.2726789824,726080.2726789824,Delysium,AI,0.0547959251677341,DLY
2023-09-06,30226150.238282427,6374770.215906853,6374770.215906853,Delysium,AI,0.1133819201142877,DLY
2023-09-07,25580293.48524085,29689103.45186013,29689103.45186013,Delysium,AI,0.0948976072340647,DLY
2023-09-08,18052928.646270983,15233796.886232087,15233796.886232087,Delysium,AI,0.0677046523204668,DLY
2023-09-09,18645014.812271006,27804674.86879594,27804674.86879594,Delysium,AI,0.0695931739694228,DLY
2023-09-10,21941600.57730129,17575039.54135121,17575039.54135121,Delysium,AI,0.0840908787813492,DLY
2023-09-11,17224927.024112362,2995658.622531672,2995658.622531672,Delysium,AI,0.0639613575133866,DLY
2023-09-12,16064177.28260936,1481499.136520781,1481499.136520781,Delysium,AI,0.0589301981800988,DLY
2023-09-13,14559140.855487928,1417080.333693657,1417080.333693657,Delysium,AI,0.0531729669613853,DLY
2023-09-14,14411300.94340434,911961.973276071,911961.973276071,Delysium,AI,0.0529747508457186,DLY
2023-09-15,14336219.152028278,838698.2485265051,838698.2485265051,Delysium,AI,0.0524499185055052,DLY
2023-09-16,14225405.928221688,809517.126057278,809517.126057278,Delysium,AI,0.0520876947233924,DLY
2023-09-17,14727181.25548216,703643.4283787935,703643.4283787935,Delysium,AI,0.0539611650295156,DLY
2023-09-18,14799885.391770946,767909.9778435943,767909.9778435943,Delysium,AI,0.0538209748950949,DLY
2023-09-19,14301922.164958203,751184.5090974949,751184.5090974949,Delysium,AI,0.0517977239635733,DLY
2023-09-20,14043304.208237575,695985.4863766928,695985.4863766928,Delysium,AI,0.0506964129739139,DLY
2023-09-21,13244205.770443035,764328.514701052,764328.514701052,Delysium,AI,0.0479592939271895,DLY
2023-09-22,13068071.52081552,759376.7418336947,759376.7418336947,Delysium,AI,0.046911500815798,DLY
2023-09-23,12932293.357561706,743445.8760581211,743445.8760581211,Delysium,AI,0.0464372186899698,DLY
2023-09-24,12799691.399282102,613749.6452610699,613749.6452610699,Delysium,AI,0.0458595494623493,DLY
2023-09-25,11294171.290831769,979426.8880255189,979426.8880255189,Delysium,AI,0.0403471649490313,DLY
2023-09-26,11436833.980366964,1120412.2649446046,1120412.2649446046,Delysium,AI,0.0404631860458683,DLY
2023-09-27,10907417.862207258,1044570.0341869026,1044570.0341869026,Delysium,AI,0.0386708344981113,DLY
2023-09-28,8835210.697563596,1678451.3225069717,1678451.3225069717,Delysium,AI,0.0313247322180389,DLY
2023-09-29,8177118.966333452,914881.2804389414,914881.2804389414,Delysium,AI,0.028486812219525,DLY
2023-09-30,8156703.013591137,695518.7623540505,695518.7623540505,Delysium,AI,0.0285946905251239,DLY
2023-10-01,8263853.957560035,827211.9578815004,827211.9578815004,Delysium,AI,0.0288595708372226,DLY
2023-10-02,8245799.733232106,460825.7267890605,460825.7267890605,Delysium,AI,0.0287532052418409,DLY
2023-10-03,8454024.671731127,615911.3525765173,615911.3525765173,Delysium,AI,0.0294754292021335,DLY
2023-10-04,8251736.160553349,746934.6657483766,746934.6657483766,Delysium,AI,0.0286545421759552,DLY
2023-10-05,7911503.000016696,945871.3755245674,945871.3755245674,Delysium,AI,0.0272344240341956,DLY
2023-10-06,7804578.874248491,975219.625050883,975219.625050883,Delysium,AI,0.0269587554972692,DLY
2023-10-07,7684294.2086167075,529492.6419118012,529492.6419118012,Delysium,AI,0.0265680246549019,DLY
2023-10-08,12289833.618862871,6958712.962990235,6958712.962990235,Delysium,AI,0.0423364155531068,DLY
2023-10-09,7424191.263580066,5835263.75585275,5835263.75585275,Delysium,AI,0.0255236315438726,DLY
2023-10-10,5900311.013473908,3136379.757372072,3136379.757372072,Delysium,AI,0.0200182987688138,DLY
2023-10-11,5655264.97525951,1926832.02336312,1926832.02336312,Delysium,AI,0.0191123565762041,DLY
2023-10-12,5002984.197126443,3440124.883291324,3440124.883291324,Delysium,AI,0.0168461134116074,DLY
2023-10-13,5497538.28053852,3152345.721316606,3152345.721316606,Delysium,AI,0.0184368989031238,DLY
2023-10-14,4958896.42754732,1931514.0004761133,1931514.0004761133,Delysium,AI,0.0167871182809953,DLY
2023-10-15,4962826.841217768,1059843.4057042971,1059843.4057042971,Delysium,AI,0.0166394100230656,DLY
2023-10-16,4767688.2921397295,893277.7818273124,893277.7818273124,Delysium,AI,0.016043399524622,DLY
2023-10-17,4612133.7926438665,1439662.036888097,1439662.036888097,Delysium,AI,0.0155246737176568,DLY
2023-10-18,4244394.799738999,1128339.562714246,1128339.562714246,Delysium,AI,0.013974001684554,DLY
2023-10-19,4132686.193786119,1247247.773973876,1247247.773973876,Delysium,AI,0.0136538706372371,DLY
2023-10-20,3797722.165068548,1441005.4517444544,1441005.4517444544,Delysium,AI,0.0124862955874023,DLY
2023-10-21,3864789.5038689855,1046226.9801589164,1046226.9801589164,Delysium,AI,0.0127478520466331,DLY
2023-10-22,3964855.7316723047,756143.2016572953,756143.2016572953,Delysium,AI,0.0130053395903388,DLY
2023-10-23,3946323.2750114,2189197.239660959,2189197.239660959,Delysium,AI,0.0129016039236097,DLY
2023-10-24,4080391.128945359,1215373.9464281537,1215373.9464281537,Delysium,AI,0.0133803677261355,DLY
2023-10-25,4206413.038489226,1189963.0725097791,1189963.0725097791,Delysium,AI,0.0136685681483874,DLY
2023-10-26,4088322.318888125,1018914.9423243162,1018914.9423243162,Delysium,AI,0.0132952626652335,DLY
2023-10-27,3970858.504286381,615456.5191895125,615456.5191895125,Delysium,AI,0.0129038823751194,DLY
2023-10-28,4029339.70819517,1090773.5713122636,1090773.5713122636,Delysium,AI,0.012940710442959,DLY
2023-10-29,4782055.431509576,1349503.8309754275,1349503.8309754275,Delysium,AI,0.01526794504134,DLY
2023-10-30,4653704.519775209,4719614.588700616,4719614.588700616,Delysium,AI,0.0146351202512762,DLY
2023-10-31,4824737.7990040025,1899564.6442885988,1899564.6442885988,Delysium,AI,0.0153410162971001,DLY
2023-11-01,4508769.239115322,1601614.962084519,1601614.962084519,Delysium,AI,0.0141038383653179,DLY
2023-11-02,4632857.375881376,905392.1239039752,905392.1239039752,Delysium,AI,0.0141953845746264,DLY
2023-11-03,4824989.357049181,1223656.9657521958,1223656.9657521958,Delysium,AI,0.014685708488129,DLY
2023-11-04,5036680.344033827,847158.6929209146,847158.6929209146,Delysium,AI,0.0152757271663571,DLY
2023-11-05,5002866.245416668,630860.1531778671,630860.1531778671,Delysium,AI,0.0150961354081827,DLY
2023-11-06,5490480.679222381,1518445.880907287,1518445.880907287,Delysium,AI,0.0165826278201783,DLY
2023-11-07,5943142.344369162,3992118.905310935,3992118.905310935,Delysium,AI,0.017623551314774,DLY
2023-11-08,6396203.145157664,4116107.135252044,4116107.135252044,Delysium,AI,0.0191688563877856,DLY
2023-11-09,5954574.91142364,7676351.215460758,7676351.215460758,Delysium,AI,0.0179092410126161,DLY
2023-11-10,5698630.089776001,1417103.4564402555,1417103.4564402555,Delysium,AI,0.0171498471359945,DLY
2023-11-11,5734913.043356961,1053372.2594664,1053372.2594664,Delysium,AI,0.0170571616721366,DLY
2023-11-12,5849226.65967602,974882.9789935828,974882.9789935828,Delysium,AI,0.017480672311822,DLY
2023-11-13,6059394.408724004,904177.9112148212,904177.9112148212,Delysium,AI,0.0178358343191763,DLY
2023-11-14,5720181.287725723,1004121.6932161952,1004121.6932161952,Delysium,AI,0.0169018445243691,DLY
2023-11-15,5784413.143866915,1478222.7073201763,1478222.7073201763,Delysium,AI,0.0170908694517475,DLY
2023-11-16,8578252.760498485,453693729.848326,453693729.848326,Delysium,AI,0.0251341925120284,DLY
2023-11-17,11774871.992406448,880754093.6624198,880754093.6624198,Delysium,AI,0.0336545424991307,DLY
2023-11-18,11065684.580819124,454808076.4792052,454808076.4792052,Delysium,AI,0.0319607035392575,DLY
2023-11-19,10499191.40362315,209386880.7754838,209386880.7754838,Delysium,AI,0.0300600260020801,DLY
2023-11-20,11211628.376236258,290615731.5830834,290615731.5830834,Delysium,AI,0.0317279638829864,DLY
2023-11-21,10459049.61494467,106023704.70180176,106023704.70180176,Delysium,AI,0.0297800174373917,DLY
2023-11-22,8395394.84435038,88438267.4809134,88438267.4809134,Delysium,AI,0.0238490292705413,DLY
2023-11-23,9319316.18582868,77116779.70443119,77116779.70443119,Delysium,AI,0.0263528970885985,DLY
2023-11-24,8937912.091641674,20781143.24568581,20781143.24568581,Delysium,AI,0.0252133975369815,DLY
2023-11-25,10964870.724879673,27541603.928608924,27541603.928608924,Delysium,AI,0.0309627816377566,DLY
2023-11-26,10644838.781471632,10015966.172521692,10015966.172521692,Delysium,AI,0.0298973823594014,DLY
2023-11-27,10448946.356423212,5297617.720181885,5297617.720181885,Delysium,AI,0.0275007644283617,DLY
2023-11-28,10441184.836713267,5653575.640826021,5653575.640826021,Delysium,AI,0.0256331519677832,DLY
2023-11-29,11784875.713727258,1644462.3530236245,1644462.3530236245,Delysium,AI,0.0272294017303757,DLY
2023-11-30,12195316.093697447,1349424.7342591025,1349424.7342591025,Delysium,AI,0.0265730852267829,DLY
2023-12-01,13555812.442291874,1155006.3384627595,1155006.3384627595,Delysium,AI,0.0264055397074105,DLY
2023-12-02,14280898.688647568,1536457.4426979383,1536457.4426979383,Delysium,AI,0.0283401330504421,DLY
2023-12-03,14661000.279545622,1386384.694499772,1386384.694499772,Delysium,AI,0.0289469005505614,DLY
2023-12-04,14594176.33353476,3637218.973872551,3637218.973872551,Delysium,AI,0.0288542038098821,DLY
2023-12-05,14183616.03716616,1935647.3493564827,1935647.3493564827,Delysium,AI,0.0278867137691617,DLY
2023-12-06,13230534.340486145,1721572.0522444923,1721572.0522444923,Delysium,AI,0.0259436933765762,DLY
2023-12-07,13321020.111242132,1462479.9911965528,1462479.9911965528,Delysium,AI,0.0260537971052684,DLY
2023-12-08,13426128.118754938,1240764.4743980125,1240764.4743980125,Delysium,AI,0.0261274174824536,DLY
2023-12-09,15771760.428413562,4303414.267700723,4303414.267700723,Delysium,AI,0.0303917953445252,DLY
2023-12-10,19870681.854049,17321393.5472435,17321393.5472435,Delysium,AI,0.0380005408843504,DLY
2023-12-11,18075772.522914484,2810761.9809353817,2810761.9809353817,Delysium,AI,0.0349109440617557,DLY
2023-12-12,15942239.64268626,2391351.6305750664,2391351.6305750664,Delysium,AI,0.0302644840714658,DLY
2023-12-13,17913575.49247307,1878147.564750912,1878147.564750912,Delysium,AI,0.033859069377656,DLY
2023-12-14,18298935.48383293,5528163.802304935,5528163.802304935,Delysium,AI,0.0346876320748129,DLY
2023-12-15,23450470.40372193,13980864.399669396,13980864.399669396,Delysium,AI,0.0441897487888772,DLY
2023-12-16,21349041.101881247,3390562.1478019026,3390562.1478019026,Delysium,AI,0.040033175510821,DLY
2023-12-17,25474005.99394026,5702196.722035816,5702196.722035816,Delysium,AI,0.0479413477673697,DLY
2023-12-18,25494505.491956424,2873369.102501036,2873369.102501036,Delysium,AI,0.0477265342593669,DLY
2023-12-19,25949082.45582348,2264788.252303761,2264788.252303761,Delysium,AI,0.0484685278794603,DLY
2023-12-20,24595005.159725044,2952119.382371577,2952119.382371577,Delysium,AI,0.0459869019572422,DLY
2023-12-21,33319069.71093418,33603913.743129045,33603913.743129045,Delysium,AI,0.0639476825704905,DLY
2023-12-22,31038161.01390434,3148437.7671218496,3148437.7671218496,Delysium,AI,0.057860694067613,DLY
2023-12-23,38389346.740247056,16818704.261995025,16818704.261995025,Delysium,AI,0.0715914087307433,DLY
2023-12-24,33769634.651141554,3341170.3385816505,3341170.3385816505,Delysium,AI,0.0623596516963528,DLY
2023-12-25,32877586.11743753,2947540.531294122,2947540.531294122,Delysium,AI,0.0598652710788654,DLY
2023-12-26,35804422.12334512,10082056.916752484,10082056.916752484,Delysium,AI,0.0656406721901339,DLY
2023-12-27,32447352.547452923,3278444.639865236,3278444.639865236,Delysium,AI,0.0593108811348259,DLY
2023-12-28,32044104.141424622,5991910.265592444,5991910.265592444,Delysium,AI,0.0583246919026502,DLY
2023-12-29,26950463.917364173,9176696.780935451,9176696.780935451,Delysium,AI,0.0495133370923572,DLY
2023-12-30,27674004.89513138,2901565.9615361863,2901565.9615361863,Delysium,AI,0.0502538991074246,DLY
2023-12-31,27199364.6514764,1398792.7811427794,1398792.7811427794,Delysium,AI,0.0492419471723347,DLY
2024-01-01,29455986.777499467,2468916.4869583687,2468916.4869583687,Delysium,AI,0.0529671982009158,DLY
2024-01-02,30336346.861191384,2043562.202156701,2043562.202156701,Delysium,AI,0.0548440765581326,DLY
2024-01-03,30065962.02904377,2134114.135557192,2134114.135557192,Delysium,AI,0.0541866713136224,DLY
2024-01-04,26443593.16191237,2682937.415378784,2682937.415378784,Delysium,AI,0.0477379257148643,DLY
2024-01-05,28334795.78685396,2106227.0963309268,2106227.0963309268,Delysium,AI,0.0500953875436161,DLY
2024-01-06,25772865.6210502,1694158.3478577507,1694158.3478577507,Delysium,AI,0.0461038704003351,DLY
2024-01-07,23838940.09049325,1355897.5980775373,1355897.5980775373,Delysium,AI,0.0425986540816887,DLY
2024-01-08,21499358.184539463,3212531.218722439,3212531.218722439,Delysium,AI,0.0390764526596829,DLY
2024-01-09,23936162.4824352,4651780.748732231,4651780.748732231,Delysium,AI,0.0430028033882606,DLY
2024-01-10,21792469.01732592,1741236.246770889,1741236.246770889,Delysium,AI,0.038728504484629,DLY
2024-01-11,24215788.53636095,2362712.5803054026,2362712.5803054026,Delysium,AI,0.042211423727118,DLY
2024-01-12,26082251.928159613,2498219.020656949,2498219.020656949,Delysium,AI,0.0455919211251366,DLY
2024-01-13,24806582.84737576,2478551.85640738,2478551.85640738,Delysium,AI,0.0433066858096038,DLY
2024-01-14,26499213.30968818,1576887.0488363337,1576887.0488363337,Delysium,AI,0.0461341009279201,DLY
2024-01-15,24820416.39655541,3565630.158446207,3565630.158446207,Delysium,AI,0.0434688021228657,DLY
2024-01-16,24898103.77276752,1706599.2362089206,1706599.2362089206,Delysium,AI,0.0430532881921395,DLY
2024-01-17,25990419.75968434,3255099.833757999,3255099.833757999,Delysium,AI,0.0450010388988031,DLY
2024-01-18,30267987.14759017,6347957.047004002,6347957.047004002,Delysium,AI,0.0520884665298255,DLY
2024-01-19,25910698.111909226,3320554.8488160307,3320554.8488160307,Delysium,AI,0.0446300255509093,DLY
2024-01-20,27847591.757194232,1852956.044193504,1852956.044193504,Delysium,AI,0.0467610473483334,DLY
2024-01-21,28796913.50184787,1756038.9362581803,1756038.9362581803,Delysium,AI,0.0493462420658516,DLY
2024-01-22,30351898.997428007,2181776.101164075,2181776.101164075,Delysium,AI,0.0518336340855346,DLY
2024-01-23,27501914.39072289,4582489.36745341,4582489.36745341,Delysium,AI,0.0466402786152702,DLY
2024-01-24,29646075.53927196,2855974.769334251,2855974.769334251,Delysium,AI,0.0505124214451357,DLY
2024-01-25,29289630.797616668,1463397.0239980626,1463397.0239980626,Delysium,AI,0.0498513646010613,DLY
2024-01-26,28406068.82034596,1675819.2490857784,1675819.2490857784,Delysium,AI,0.0484859230025768,DLY
2024-01-27,28208025.717250343,1269614.1171940777,1269614.1171940777,Delysium,AI,0.0478778643069109,DLY
2024-01-28,28182982.535834912,1399422.657679337,1399422.657679337,Delysium,AI,0.0477729712433633,DLY
2024-01-29,26671010.99749232,1383989.5272812424,1383989.5272812424,Delysium,AI,0.0451984312520632,DLY
2024-01-30,27665363.094974123,2586832.068988349,2586832.068988349,Delysium,AI,0.047092211886378,DLY
2024-01-31,27514991.8853186,1440015.1089080165,1440015.1089080165,Delysium,AI,0.0460001430229419,DLY
2024-02-01,28320376.52590948,2022077.0060271423,2022077.0060271423,Delysium,AI,0.0477457531185868,DLY
2024-02-02,27881116.91229976,1746258.831818603,1746258.831818603,Delysium,AI,0.0468032621957312,DLY
2024-02-03,27855113.55287635,1974075.471135605,1974075.471135605,Delysium,AI,0.0468125853631564,DLY
2024-02-04,28335023.31974789,1432545.58630517,1432545.58630517,Delysium,AI,0.0472038416895461,DLY
2024-02-05,29580683.09883647,3284630.234253082,3284630.234253082,Delysium,AI,0.0498476647602865,DLY
2024-02-06,29103201.998543344,1134796.3060878103,1134796.3060878103,Delysium,AI,0.0488402941982881,DLY
2024-02-07,32507234.7199958,2230372.958836564,2230372.958836564,Delysium,AI,0.0541816082300174,DLY
2024-02-08,32665433.96540005,3849309.558156703,3849309.558156703,Delysium,AI,0.0542445206058954,DLY
2024-02-09,32880997.76046768,1539813.5130924378,1539813.5130924378,Delysium,AI,0.0546710575691677,DLY
2024-02-10,34114392.983336285,4169014.2519198135,4169014.2519198135,Delysium,AI,0.0566616807701959,DLY
2024-02-11,34816173.40513786,4332817.037011256,4332817.037011256,Delysium,AI,0.0584080574955923,DLY
2024-02-12,35195472.54986768,2174110.1972101503,2174110.1972101503,Delysium,AI,0.0575836942037114,DLY
2024-02-13,35035588.482558414,3805455.547348509,3805455.547348509,Delysium,AI,0.0571470709652681,DLY
2024-02-14,34836887.04387252,3157026.9339639647,3157026.9339639647,Delysium,AI,0.0566527188573705,DLY
2024-02-15,37943111.57321016,1654558.6752057415,1654558.6752057415,Delysium,AI,0.0619149367330087,DLY
2024-02-16,43942387.813706286,4917766.726210536,4917766.726210536,Delysium,AI,0.0714317058683359,DLY
2024-02-17,54933226.218571454,42867444.01471799,42867444.01471799,Delysium,AI,0.0916750110631353,DLY
2024-02-18,69092488.62205558,22632162.44387216,22632162.44387216,Delysium,AI,0.1113292848133582,DLY
2024-02-19,68457515.84099662,11220170.224268444,11220170.224268444,Delysium,AI,0.1106409119288177,DLY
2024-02-20,98826458.82831004,22745057.09297857,22745057.09297857,Delysium,AI,0.1577680932134091,DLY
2024-02-21,96002174.43549262,100214022.06101456,100214022.06101456,Delysium,AI,0.1617248401755528,DLY
2024-02-22,106755267.1062916,61460809.67638153,61460809.67638153,Delysium,AI,0.1812502309521068,DLY
2024-02-23,131852352.74597558,92886335.78920949,92886335.78920949,Delysium,AI,0.2104189025687223,DLY
2024-02-24,129366773.76359569,21597289.34654578,21597289.34654578,Delysium,AI,0.2069049302017892,DLY
2024-02-25,151594060.1467074,14240794.675295925,14240794.675295925,Delysium,AI,0.2425998923918413,DLY
2024-02-26,173220095.9519531,31955084.52912867,31955084.52912867,Delysium,AI,0.2756959083613227,DLY
2024-02-27,168237584.8736845,16608913.250699762,16608913.250699762,Delysium,AI,0.2676727697926254,DLY
2024-02-28,129980342.62761916,86252345.79227173,86252345.79227173,Delysium,AI,0.2095785743604794,DLY
2024-02-29,195860413.6116929,36493166.1499206,36493166.1499206,Delysium,AI,0.3113115890024698,DLY
2024-03-01,174730009.41624162,16586468.441981304,16586468.441981304,Delysium,AI,0.2761352079025548,DLY
2024-03-02,187566553.42215383,18536363.065230843,18536363.065230843,Delysium,AI,0.2937980573516053,DLY
2024-03-03,169361619.80706683,12338026.18532632,12338026.18532632,Delysium,AI,0.2674307109581753,DLY
2024-03-04,169880899.10495707,12471050.182894353,12471050.182894353,Delysium,AI,0.2689084718292764,DLY
2024-03-05,149399533.6704918,10292744.44167008,10292744.44167008,Delysium,AI,0.2364701313569829,DLY
2024-03-06,152401822.8112298,16569542.439719358,16569542.439719358,Delysium,AI,0.240145346807498,DLY
2024-03-07,174147364.24074522,11492122.151722254,11492122.151722254,Delysium,AI,0.2748824256100449,DLY
2024-03-08,225129272.51547903,26549823.05954476,26549823.05954476,Delysium,AI,0.3510589438507747,DLY
2024-03-09,258148464.8433692,26241893.899755355,26241893.899755355,Delysium,AI,0.4093548421472492,DLY
2024-03-10,398554562.6808317,219230069.9039847,219230069.9039847,Delysium,AI,0.672035021357614,DLY
2024-03-11,370109745.9257925,79599801.0844037,79599801.0844037,Delysium,AI,0.5775652145092732,DLY
2024-03-12,380671499.5752365,53497086.75871166,53497086.75871166,Delysium,AI,0.5836945275358782,DLY
2024-03-13,396064756.914764,30162173.77786106,30162173.77786106,Delysium,AI,0.6074243534965859,DLY
2024-03-14,357062476.2034721,21217413.35751381,21217413.35751381,Delysium,AI,0.5462885396462053,DLY
2024-03-15,380084053.33120257,30102931.04593644,30102931.04593644,Delysium,AI,0.5834925899517149,DLY
2024-03-16,351682337.190185,31913716.76406083,31913716.76406083,Delysium,AI,0.5359435183073759,DLY
2024-03-17,296029898.08750534,16705283.732990596,16705283.732990596,Delysium,AI,0.4510885883790693,DLY
2024-03-18,355340787.77166367,21156019.2754894,21156019.2754894,Delysium,AI,0.5416853800855076,DLY
2024-03-19,317297581.9709429,15921138.425187474,15921138.425187474,Delysium,AI,0.4808872780537827,DLY
2024-03-20,282931747.6339408,20076598.110316925,20076598.110316925,Delysium,AI,0.4259200485314058,DLY
2024-03-21,325215762.2911245,15673024.662588542,15673024.662588542,Delysium,AI,0.4940699107211052,DLY
2024-03-22,288781736.3103406,12500763.33643068,12500763.33643068,Delysium,AI,0.4367925992342693,DLY
2024-03-23,282758850.2534134,12468239.062745132,12468239.062745132,Delysium,AI,0.4285065007938615,DLY
2024-03-24,294143058.3887647,10555427.993056512,10555427.993056512,Delysium,AI,0.4433271749562874,DLY
2024-03-25,305564737.40222067,6892376.061108971,6892376.061108971,Delysium,AI,0.4594570832096958,DLY
2024-03-26,300153146.51509094,15422451.73939894,15422451.73939894,Delysium,AI,0.4538284271637274,DLY
2024-03-27,318463305.1516046,20150690.589427345,20150690.589427345,Delysium,AI,0.4784664015965505,DLY
2024-03-28,307405976.5026308,20901446.434624825,20901446.434624825,Delysium,AI,0.4630589470207294,DLY
2024-03-29,294154114.9612302,16262536.247198584,16262536.247198584,Delysium,AI,0.4405463411791512,DLY
2024-03-30,287494060.43688816,15534689.796259595,15534689.796259595,Delysium,AI,0.4319582443051173,DLY
2024-03-31,285057071.44066364,9152052.628614848,9152052.628614848,Delysium,AI,0.4278158465378024,DLY
2024-04-01,291277127.9904134,5767068.202446058,5767068.202446058,Delysium,AI,0.4389829340165276,DLY
2024-04-02,256126524.26016504,18276831.51653338,18276831.51653338,Delysium,AI,0.3845061981331796,DLY
2024-04-03,224394998.8451508,11872627.799461477,11872627.799461477,Delysium,AI,0.3328942197546839,DLY
2024-04-04,230341476.29328123,15795689.019295285,15795689.019295285,Delysium,AI,0.3418687905376946,DLY
2024-04-05,233626017.67700663,8507102.042342933,8507102.042342933,Delysium,AI,0.3469442502578106,DLY
2024-04-06,221941816.9649264,8576455.38766228,8576455.38766228,Delysium,AI,0.3281497006758901,DLY
2024-04-07,225180838.3414645,5936591.854504535,5936591.854504535,Delysium,AI,0.3323467975173509,DLY
2024-04-08,226658117.1438141,6202029.736082622,6202029.736082622,Delysium,AI,0.3356176726073103,DLY
2024-04-09,254840984.90141243,15022731.406106226,15022731.406106226,Delysium,AI,0.3758983096319748,DLY
2024-04-10,235016779.0285487,15697317.325144865,15697317.325144865,Delysium,AI,0.3468837743432861,DLY
